-0.26211,0.24095,0.045149
-0.24889,0.22729,0.020642
-0.241,0.2194,0.02656
-0.23929,0.21769,0.012269
-0.22191,0.22547,0.094352
-0.22926,0.20448,0.065897
-0.22239,0.20079,0.025027
-0.20709,0.21055,0.1069
-0.19612,0.21854,0.060059
-0.19574,0.19911,0.11148
-0.17472,0.17794,0.093366
-0.1604,0.16352,0.093026
-0.32001,-0.050503,0.33256
-0.30546,-0.036286,0.40846
-0.22118,0.058168,0.40846
-0.31238,-0.048697,0.40846
-0.24279,0.023548,0.40846
-0.16573,0.1116,0.40846
-0.31083,-0.059684,0.39106
-0.25741,-0.00075028,0.40846
-0.19013,0.074444,0.40846
-0.10682,0.16959,0.40846
-0.30429,-0.066231,0.33537
-0.28534,-0.052196,0.40846
-0.22221,0.026058,0.40846
-0.15225,0.10409,0.40846
-0.072449,0.19468,0.40846
0.019795,0.28681,0.40846
-0.29229,-0.078224,0.37699
-0.25206,-0.02681,0.40846
-0.18012,0.057278,0.40846
-0.10044,0.13944,0.40846
-0.024398,0.23167,0.40846
-0.28688,-0.083639,0.34175
-0.2716,-0.065539,0.40846
-0.20288,0.016132,0.40846
-0.12712,0.099533,0.40846
-0.048635,0.17991,0.40846
0.040061,0.28922,0.40846
-0.27955,-0.090973,0.38544
-0.23009,-0.037058,0.40846
-0.15759,0.046482,0.40846
-0.079994,0.12848,0.40846
0.0010358,0.2287,0.40846
-0.32096,-0.1468,0.34466
-0.27479,-0.095729,0.38439
-0.22775,-0.048278,0.40846
-0.15989,0.033559,0.40846
-0.073855,0.12233,0.40846
0.001949,0.21289,0.40846
-0.31821,-0.1565,0.33577
-0.28586,-0.12477,0.38046
-0.23797,-0.07216,0.40846
-0.17619,0.002937,0.40846
-0.096882,0.08183,0.40846
-0.018829,0.16516,0.40846
0.068,0.27398,0.40846
-0.31243,-0.16229,0.3898
-0.25906,-0.10127,0.40846
-0.19718,-0.033668,0.40846
-0.12135,0.044847,0.40846
-0.048087,0.12758,0.40846
0.041851,0.22455,0.40846
-0.30406,-0.17065,0.36192
-0.3034,-0.17132,0.44779
-0.21166,-0.071757,0.40846
-0.13284,0.012409,0.40846
-0.060059,0.10039,0.40846
0.019869,0.18875,0.40846
-0.29703,-0.17769,0.34075
-0.29759,-0.17712,0.43396
-0.22163,-0.083887,0.40846
-0.14285,-0.0058869,0.40846
-0.062485,0.073249,0.40846
0.011187,0.15077,0.40846
0.10537,0.25837,0.40846
-0.29403,-0.18068,0.38266
-0.29615,-0.17856,0.46269
-0.25878,-0.14458,0.50896
-0.10551,0.016088,0.40846
-0.028,0.094848,0.40846
0.048927,0.18879,0.40846
0.13156,0.27383,0.43203
-0.28524,-0.18947,0.36344
-0.29022,-0.18449,0.46178
-0.28329,-0.17928,0.53689
-0.10307,0.0067021,0.40846
-0.026059,0.08512,0.40846
0.052567,0.17474,0.40846
0.12409,0.24963,0.4306
-0.14232,-0.048998,0.12862
-0.28302,-0.1917,0.42386
-0.28057,-0.19414,0.5127
-0.23992,-0.14379,0.54615
-0.059822,0.045337,0.40846
0.023555,0.13311,0.40846
0.11284,0.22468,0.40846
0.13447,0.23925,0.50023
-0.27281,-0.2019,0.3426
-0.27342,-0.20129,0.4336
-0.27463,-0.20008,0.52696
-0.2375,-0.15454,0.55241
-0.042401,0.035606,0.40846
0.047427,0.13042,0.40846
0.12438,0.21931,0.40846
0.13952,0.2342,0.51231
-0.26717,-0.20754,0.34794
-0.2702,-0.20452,0.43121
-0.26829,-0.20642,0.52282
-0.23444,-0.17464,0.56342
-0.033975,0.033299,0.40846
0.052972,0.13286,0.40846
0.14315,0.2174,0.40846
0.14518,0.22854,0.5133
-0.25959,-0.21512,0.3297
-0.26365,-0.21106,0.41686
-0.26249,-0.21223,0.5093
-0.2405,-0.18748,0.56665
-0.043625,0.012307,0.40846
0.037587,0.0981,0.40846
0.13149,0.18664,0.40846
0.15701,0.21671,0.49354
0.18594,0.24566,0.56346
-0.25833,-0.21639,0.40421
-0.25626,-0.21845,0.49487
-0.24391,-0.21234,0.57423
-0.043949,-0.004211,0.40846
0.031014,0.079465,0.40846
0.12912,0.17948,0.40846
0.16473,0.20899,0.4788
0.17709,0.21882,0.57201
-0.25049,-0.22423,0.37783
-0.25219,-0.22252,0.46851
-0.24869,-0.22602,0.55682
-0.063033,-0.031545,0.40846
0.017959,0.044972,0.40846
0.11022,0.14614,0.40846
0.17073,0.20299,0.44083
0.16884,0.20488,0.55556
-0.24116,-0.23356,0.35032
-0.24106,-0.23366,0.43918
-0.24338,-0.23133,0.53267
-0.20296,-0.19643,0.57423
0.010172,0.022532,0.40846
0.090218,0.10184,0.40846
0.17788,0.1877,0.40846
0.18032,0.1934,0.51248
