-0.20465,-0.27436,0.059001
-0.22055,-0.25297,0.080604
-0.19859,-0.26241,0.073107
-0.18519,-0.2549,0.052788
-0.23193,-0.22271,0.092641
-0.20095,-0.22704,0.091972
-0.17644,-0.23553,0.075468
-0.17079,-0.23716,0.071829
-0.20582,-0.19941,0.11532
-0.18005,-0.21072,0.089683
-0.15135,-0.22106,0.065049
-0.18964,-0.18547,0.12022
-0.17096,-0.19323,0.077781
0.0061117,-0.34409,0.53249
-0.089235,-0.26773,0.52775
-0.16308,-0.19034,0.043266
-0.18778,-0.16943,0.12313
0.004577,-0.32765,0.54505
-0.094754,-0.24985,0.53056
-0.18953,-0.16623,0.5263
-0.16373,-0.17371,0.12635
0.021907,-0.33848,0.53998
-0.047582,-0.27169,0.54146
-0.15436,-0.18905,0.53014
-0.25025,-0.096684,0.52997
-0.16507,-0.16237,0.12797
0.034834,-0.33233,0.54351
-0.038768,-0.26519,0.54632
-0.13461,-0.1848,0.53759
-0.23672,-0.094219,0.53444
-0.14127,-0.17035,0.10071
0.055469,-0.34334,0.52838
-0.0010412,-0.28698,0.55389
-0.094248,-0.21369,0.54115
-0.18498,-0.12545,0.54038
-0.27892,-0.046223,0.54022
-0.15106,-0.14679,0.13279
0.045698,-0.31357,0.5555
-0.04538,-0.24132,0.55034
-0.13234,-0.16379,0.54482
-0.22755,-0.076444,0.54319
-0.3269,0.0069539,0.54629
0.081248,-0.3401,0.5174
0.050611,-0.3058,0.56045
-0.03454,-0.2368,0.55539
-0.12473,-0.152,0.55084
-0.22917,-0.062911,0.54756
-0.12115,-0.15178,0.10555
0.094037,-0.33308,0.53977
0.047652,-0.2918,0.56987
-0.052393,-0.20825,0.55636
-0.13453,-0.12934,0.55483
-0.24056,-0.04523,0.55079
-0.11362,-0.14487,0.12154
0.09436,-0.32919,0.54085
0.048742,-0.27942,0.56907
-0.040532,-0.21038,0.55684
-0.1299,-0.13129,0.55477
-0.23154,-0.041551,0.5545
-0.10301,-0.13502,0.10972
0.11078,-0.32133,0.53259
0.067412,-0.28394,0.56561
-0.020749,-0.20397,0.55601
-0.1198,-0.12639,0.55363
-0.20548,-0.049803,0.55633
-0.30586,0.049422,0.55885
0.11173,-0.31576,0.51052
0.080107,-0.28504,0.56024
-0.0042364,-0.21017,0.55721
-0.09028,-0.13695,0.55219
-0.18316,-0.043883,0.55276
-0.27022,0.028625,0.56775
-0.11146,-0.1033,0.1463
0.092985,-0.28577,0.55492
0.016785,-0.21507,0.55824
-0.069968,-0.14161,0.55101
-0.15684,-0.058628,0.5513
-0.25297,0.021618,0.56486
-0.087061,-0.11029,0.14913
0.11396,-0.29567,0.54354
0.054014,-0.24298,0.56296
-0.030827,-0.15929,0.54938
-0.12672,-0.067738,0.54971
-0.21628,0.0035427,0.55868
-0.074066,-0.10835,0.1341
0.12407,-0.29405,0.54005
0.069487,-0.23582,0.56142
-0.023316,-0.15675,0.54861
-0.10902,-0.0732,0.54878
-0.19884,0.013036,0.55595
-0.064888,-0.099838,0.1248
0.14462,-0.29352,0.53208
0.086648,-0.24886,0.56317
-0.00018104,-0.15677,0.54855
-0.091954,-0.081946,0.54814
-0.1728,0.00021799,0.55156
-0.28134,0.091748,0.55518
-0.089462,-0.07352,0.15472
0.11886,-0.26014,0.55267
0.028409,-0.18175,0.55293
-0.052903,-0.10067,0.5466
-0.14868,-0.0081384,0.54754
-0.22843,0.06402,0.56065
-0.062141,-0.085683,0.15718
0.13244,-0.26232,0.54662
0.073944,-0.2003,0.55547
-0.022785,-0.11263,0.54522
-0.11614,-0.028132,0.54589
-0.1981,0.046941,0.55605
-0.047754,-0.084019,0.13012
0.15706,-0.26808,0.53508
0.10347,-0.22377,0.55865
0.0045357,-0.13216,0.54463
-0.078807,-0.045573,0.54438
-0.16351,0.035868,0.55044
-0.28385,0.14865,0.53189
-0.059386,-0.048272,0.16371
0.13925,-0.24504,0.54931
0.055003,-0.16406,0.54994
-0.030052,-0.083647,0.54357
-0.1149,-0.0032981,0.54391
-0.20571,0.085808,0.55641
-0.027299,-0.065057,0.11359
0.18068,-0.2674,0.52595
0.13363,-0.22813,0.5568
0.053701,-0.14415,0.5467
-0.041731,-0.050629,0.54195
-0.1265,0.024839,0.54429
-0.21621,0.10628,0.55766
0.033745,-0.11343,0.15408
-0.040326,-0.040661,0.16805
0.15766,-0.23842,0.54409
0.093907,-0.17165,0.55029
0.00018785,-0.084698,0.54135
-0.083206,0.0030637,0.54102
-0.17354,0.082235,0.55119
0.059486,-0.13372,0.14724
0.0091998,-0.078755,0.16375
-0.091859,0.015842,0.13295
0.16107,-0.22091,0.54819
0.080248,-0.14513,0.54624
-0.0076794,-0.066806,0.54059
-0.094078,0.026961,0.54003
-0.18599,0.10793,0.55265
0.057703,-0.10711,0.15288
-0.0067912,-0.046172,0.17261
0.19544,-0.25199,0.52491
0.13963,-0.19809,0.55358
0.056927,-0.10839,0.54126
-0.026621,-0.025303,0.53927
-0.11862,0.055266,0.54278
-0.20834,0.14044,0.55557
0.049804,-0.089451,0.15732
-0.0089343,-0.038073,0.18598
0.19214,-0.23128,0.53263
0.13726,-0.17277,0.55149
0.048857,-0.085272,0.53927
-0.039591,0.0030624,0.53927
-0.12066,0.080986,0.54415
-0.24666,0.19941,0.52337
0.045215,-0.069868,0.16181
0.0074456,-0.037476,0.21024
0.1883,-0.21933,0.53785
