-0.014963,0.35572,0.045149
-0.015273,0.33671,0.020642
-0.015273,0.32556,0.02656
-0.015273,0.32314,0.012269
0.0025181,0.31635,0.094352
-0.017523,0.3067,0.065897
-0.015273,0.29924,0.025027
0.0024418,0.29532,0.1069
0.015853,0.29321,0.060059
0.0023832,0.2792,0.11148
0.0022749,0.24936,0.093366
0.0022011,0.22905,0.093026
-0.262,0.19057,0.33256
-0.24165,0.19033,0.40846
-0.11527,0.19753,0.40846
-0.25532,0.18645,0.40846
-0.15503,0.18833,0.40846
-0.038277,0.1961,0.40846
-0.262,0.17759,0.39106
-0.18255,0.18149,0.40846
-0.081803,0.18708,0.40846
0.044384,0.19545,0.40846
-0.262,0.16833,0.33537
-0.23867,0.16486,0.40846
-0.1387,0.17555,0.40846
-0.034051,0.18126,0.40846
0.086434,0.18889,0.40846
0.2168,0.18881,0.40846
-0.262,0.15137,0.37699
-0.19719,0.15928,0.40846
-0.08686,0.16786,0.40846
0.027575,0.16962,0.40846
0.14656,0.18106,0.40846
-0.262,0.14371,0.34175
-0.23839,0.14571,0.40846
-0.13205,0.15486,0.40846
-0.019509,0.16027,0.40846
0.092825,0.16161,0.40846
0.23284,0.17619,0.40846
-0.262,0.13334,0.38544
-0.1889,0.13649,0.40846
-0.078564,0.1443,0.40846
0.034283,0.14741,0.40846
0.16245,0.16098,0.40846
-0.33076,0.12315,0.34466
-0.262,0.12661,0.38439
-0.19518,0.12691,0.40846
-0.08933,0.13679,0.40846
0.034276,0.13872,0.40846
0.15192,0.14916,0.40846
-0.33567,0.11435,0.33577
-0.29036,0.11391,0.38046
-0.21929,0.11724,0.40846
-0.12251,0.12666,0.40846
-0.010643,0.12637,0.40846
0.10347,0.1301,0.40846
0.24182,0.14565,0.40846
-0.33567,0.10616,0.3898
-0.25479,0.11157,0.40846
-0.16323,0.11562,0.40846
-0.054097,0.11752,0.40846
0.056208,0.12421,0.40846
0.18838,0.12919,0.40846
-0.33567,0.094336,0.36192
-0.33567,0.093395,0.44779
-0.20041,0.098929,0.40846
-0.085158,0.10271,0.40846
0.028518,0.11345,0.40846
0.14751,0.11942,0.40846
-0.33567,0.084386,0.34075
-0.33567,0.085184,0.43396
-0.21603,0.0974,0.40846
-0.10517,0.096844,0.40846
0.0076115,0.095978,0.40846
0.11452,0.098697,0.40846
0.25721,0.10819,0.40846
-0.33567,0.080149,0.38266
-0.33567,0.083148,0.46269
-0.28522,0.080748,0.50896
-0.063229,0.085981,0.40846
0.047268,0.086867,0.40846
0.16809,0.098896,0.40846
0.28665,0.1006,0.43203
-0.33567,0.067723,0.36344
-0.33567,0.074762,0.46178
-0.32709,0.073541,0.53689
-0.068144,0.077622,0.40846
0.041762,0.078616,0.40846
0.16073,0.086393,0.40846
0.26426,0.088772,0.4306
-0.13528,0.06599,0.12862
-0.33567,0.064574,0.42386
-0.33567,0.061121,0.5127
-0.27132,0.067977,0.54615
-0.010242,0.074358,0.40846
0.11078,0.077464,0.40846
0.23867,0.079084,0.40846
0.26426,0.074094,0.50023
-0.33567,0.050142,0.3426
-0.33567,0.051007,0.4336
-0.33567,0.052719,0.52696
-0.27722,0.058661,0.55241
-0.0048048,0.055159,0.40846
0.12575,0.058682,0.40846
0.24303,0.06713,0.40846
0.26426,0.066945,0.51231
-0.33567,0.042167,0.34794
-0.33567,0.046444,0.43121
-0.33567,0.043743,0.52282
-0.28926,0.042284,0.56342
-0.00047824,0.04757,0.40846
0.1314,0.05649,0.40846
0.25495,0.0525,0.40846
0.26426,0.058947,0.5133
-0.33567,0.031448,0.3297
-0.33567,0.037182,0.41686
-0.33567,0.035539,0.5093
-0.30263,0.037485,0.56665
-0.022145,0.03955,0.40846
0.095945,0.042789,0.40846
0.22496,0.038996,0.40846
0.26426,0.042208,0.49354
0.30519,0.042222,0.56346
-0.33567,0.029656,0.40421
-0.33567,0.026736,0.49487
-0.32262,0.022326,0.57423
-0.034054,0.028099,0.40846
0.078121,0.03426,0.40846
0.21821,0.035608,0.40846
0.26426,0.031303,0.4788
0.27995,0.029507,0.57201
-0.33567,0.018568,0.37783
-0.33567,0.020985,0.46851
-0.33567,0.016025,0.55682
-0.066877,0.022265,0.40846
0.044499,0.019101,0.40846
0.18127,0.025398,0.40846
0.26426,0.022806,0.44083
0.26426,0.025484,0.55556
-0.33567,0.0053738,0.35032
-0.33567,0.0052334,0.43918
-0.33567,0.0085188,0.53267
-0.28241,0.0046155,0.57423
0.023125,0.0087403,0.40846
0.13581,0.0082214,0.40846
0.25851,0.0069413,0.40846
0.26426,0.0092482,0.51248
0.33699,0.0057791,0.57423
-0.33567,-0.00042605,0.40199
-0.33567,0.0028377,0.4962
-0.32199,0.0031254,0.57423
-0.030712,-0.0033616,0.40846
0.084899,-0.002671,0.40846
0.21529,-0.0035916,0.40846
0.26426,-0.0024188,0.47929
0.2801,-0.0032466,0.57423
-0.33567,-0.0056138,0.37883
-0.33567,-0.01134,0.47279
-0.33567,-0.0046894,0.55478
-0.073474,-0.012685,0.40846
0.050828,-0.012452,0.40846
0.17279,-0.0091379,0.40846
0.26426,-0.013387,0.43886
0.26426,-0.012379,0.54904
-0.33567,-0.019282,0.37236
-0.33567,-0.017525,0.46282
-0.33567,-0.017133,0.54485
-0.070258,-0.023006,0.40846
0.03513,-0.015265,0.40846
0.15583,-0.026053,0.40846
0.26426,-0.020306,0.42431
0.26426,-0.020393,0.53642
-0.33567,-0.028942,0.33941
-0.33567,-0.030513,0.43627
-0.33567,-0.030302,0.52208
-0.29064,-0.029112,0.57423
0.0067322,-0.03435,0.40846
0.13109,-0.02778,0.40846
0.2536,-0.030473,0.40846
0.26426,-0.030569,0.50019
0.3271,-0.0373,0.57423
-0.33567,-0.035895,0.41081
-0.33567,-0.037606,0.4938
-0.31645,-0.039612,0.57423
-0.033186,-0.035816,0.40846
0.087867,-0.03821,0.40846
0.21632,-0.041291,0.40846
0.26426,-0.047903,0.47409
0.28532,-0.045801,0.57423
-0.33567,-0.046521,0.38406
-0.33567,-0.042077,0.4829
-0.33567,-0.043935,0.56488
-0.054306,-0.05194,0.40846
0.060601,-0.046858,0.40846
0.18226,-0.04979,0.40846
0.26426,-0.050703,0.45368
0.26426,-0.058274,0.5552
-0.33567,-0.050867,0.36757
-0.33567,-0.052841,0.44994
-0.33567,-0.055923,0.53765
-0.2725,-0.050726,0.57423
0.023636,-0.058879,0.40846
0.156,-0.061502,0.40846
0.26426,-0.067663,0.42335
0.26426,-0.060549,0.5309
-0.33567,-0.062469,0.33301
-0.33567,-0.061614,0.41809
-0.33567,-0.063056,0.50528
-0.31347,-0.061963,0.57423
-0.021297,-0.070223,0.40846
0.1029,-0.069517,0.40846
0.21865,-0.079813,0.40846
0.26426,-0.073339,0.48691
0.28667,-0.081548,0.57423
-0.33567,-0.072323,0.39844
-0.33567,-0.066587,0.48711
-0.3316,-0.068054,0.57423
-0.050333,-0.076717,0.40846
0.076503,-0.079301,0.40846
0.19029,-0.086826,0.40846
0.26426,-0.082657,0.47101
0.27267,-0.085484,0.57423
-0.33567,-0.081146,0.36999
-0.33567,-0.082226,0.4592
-0.33567,-0.076004,0.55479
-0.071878,-0.082944,0.40846
0.034372,-0.095944,0.40846
0.16032,-0.089582,0.40846
0.26426,-0.099216,0.43567
0.26426,-0.099006,0.5317
-0.33567,-0.089916,0.35572
-0.33567,-0.09001,0.44304
-0.33567,-0.08682,0.53409
-0.27857,-0.094694,0.57423
0.014089,-0.096694,0.40846
0.12777,-0.10893,0.40846
0.26426,-0.10699,0.41368
0.26426,-0.10464,0.51766
-0.33567,-0.094401,0.33073
-0.33567,-0.094785,0.4172
-0.33567,-0.095771,0.50593
-0.30595,-0.10049,0.57423
-0.0033957,-0.11075,0.40846
0.10403,-0.11367,0.40846
0.23297,-0.1171,0.40846
0.26426,-0.11554,0.49247
0.31219,-0.11855,0.57423
-0.33567,-0.10535,0.38479
-0.33567,-0.10952,0.47242
-0.33567,-0.10917,0.56385
-0.061074,-0.11959,0.40846
0.062164,-0.1217,0.40846
0.17993,-0.13191,0.40846
0.26426,-0.12976,0.45049
0.26426,-0.13205,0.56445
-0.33567,-0.11339,0.36934
-0.33567,-0.11944,0.44851
-0.33567,-0.11705,0.54394
-0.27397,-0.12024,0.57423
0.032995,-0.1332,0.40846
0.15572,-0.13289,0.40846
0.23982,-0.14588,0.43937
0.26426,-0.14641,0.53345
-0.11472,-0.13539,0.10603
-0.33567,-0.12282,0.41331
-0.33567,-0.12188,0.50432
-0.31484,-0.12606,0.57423
-0.033126,-0.14007,0.42105
0.079839,-0.13969,0.41987
0.17539,-0.14833,0.44708
0.26426,-0.15248,0.48519
0.29791,-0.1584,0.57423
-0.33567,-0.13436,0.39355
-0.33567,-0.13192,0.47146
-0.33567,-0.1305,0.56678
-0.10367,-0.14878,0.4485
0.0088709,-0.15084,0.45497
0.097334,-0.15891,0.48041
0.22367,-0.15791,0.47723
0.26426,-0.16704,0.56035
-0.33567,-0.13872,0.36238
-0.33567,-0.14487,0.45451
-0.33567,-0.14473,0.54135
-0.28265,-0.14914,0.57423
-0.051684,-0.15747,0.47585
0.050672,-0.16177,0.48939
0.15784,-0.16692,0.50564
0.26426,-0.1721,0.53863
-0.33567,-0.15457,0.33376
-0.33567,-0.14839,0.42337
-0.33567,-0.14846,0.51103
-0.3087,-0.14834,0.57423
-0.10308,-0.16255,0.49187
-0.0133,-0.1683,0.50997
0.099734,-0.1731,0.52509
0.19129,-0.18114,0.55042
0.29976,-0.187,0.57423
-0.33567,-0.16246,0.38959
-0.33567,-0.1634,0.47496
-0.33567,-0.16268,0.5702
-0.1787,-0.16898,0.51212
-0.080182,-0.17485,0.5306
0.0094037,-0.18077,0.54926
0.12703,-0.18526,0.5634
0.21926,-0.19423,0.59735
-0.33567,-0.16505,0.35789
-0.33567,-0.16661,0.45243
-0.33567,-0.17255,0.53663
-0.27827,-0.17364,0.57423
-0.12692,-0.17714,0.53782
-0.036472,-0.18501,0.56262
0.046387,-0.19341,0.5939
0.13736,-0.2003,0.62272
0.25568,-0.20664,0.64919
-0.33567,-0.17843,0.40718
-0.33567,-0.17483,0.48961
-0.31908,-0.17741,0.57423
-0.19717,-0.18293,0.55607
-0.12735,-0.18988,0.57915
-0.036234,-0.1986,0.61562
0.07347,-0.20104,0.62579
0.14026,-0.21317,0.67651
-0.33567,-0.18359,0.34091
-0.33567,-0.18542,0.42875
-0.33567,-0.1845,0.50586
-0.30077,-0.18787,0.57423
-0.24089,-0.19742,0.61067
-0.13905,-0.19816,0.61377
-0.078735,-0.20934,0.6605
0.02048,-0.21572,0.68713
0.15228,-0.21542,0.68587
-0.33567,-0.1921,0.34058
-0.33567,-0.19742,0.42328
-0.33567,-0.19862,0.51322
-0.30131,-0.19416,0.57423
-0.25759,-0.20215,0.61723
-0.18002,-0.20719,0.6515
-0.1031,-0.21384,0.6793
0.003632,-0.21797,0.69653
0.10548,-0.22311,0.71803
0.20877,-0.23155,0.75329
-0.33567,-0.20179,0.36249
-0.33567,-0.20479,0.45157
-0.33567,-0.20481,0.54107
-0.27911,-0.2103,0.57423
-0.25482,-0.21449,0.64417
-0.17016,-0.21272,0.67461
-0.092705,-0.21884,0.70017
5.5052e-005,-0.22613,0.73063
0.082234,-0.23525,0.76876
0.18734,-0.2422,0.79778
